cycle_id,day,start_time,run_mode,fwd_torque_max,fwd_torque_mean,fwd_torque_std,fwd_velocity_max,fwd_duration,settle_torque_mean,settle_torque_std,settle_duration,ret_torque_min,ret_torque_mean,ret_torque_std,ret_velocity_min,ret_duration,total_duration
11,Apr 29,2026-04-29 11:23:37.149,2.0,0.0352,0.029973333333333334,0.0035151481713672703,84.569454,6,0.041061992031872524,0.009183197221879555,251,-0.13312000000000002,-0.07279221621621622,0.0339369565678971,-503.212214,370,627
12,Apr 29,2026-04-29 11:23:42.132,2.0,0.03776,0.030826666666666665,0.004675359522717655,87.077618,6,0.039639203187251,0.01038828475555757,251,-0.13056,-0.07251545945945946,0.0329597346025856,-503.286123,370,627
13,Apr 29,2026-04-29 11:23:47.116,2.0,0.035840000000000004,0.03093333333333334,0.0042194723208793155,86.890459,6,0.04264796812749005,0.009632883029237939,251,-0.13184,-0.07235978378378378,0.03404002808677229,-502.877235,370,627
14,Apr 29,2026-04-29 11:23:52.100,2.0,0.03712,0.03093333333333334,0.004984883816767113,87.630749,6,0.04313752988047809,0.009744353291732778,251,-0.1376,-0.0720467027027027,0.034342295814072964,-502.902269,370,627
15,Apr 29,2026-04-29 11:23:57.083,2.0,0.0352,0.029759999999999998,0.0046636637957725895,87.0502,6,0.041503107569721115,0.010742262029218175,251,-0.13440000000000002,-0.07220237837837838,0.03344043883296895,-502.951145,370,627
16,Apr 29,2026-04-29 11:24:02.066,2.0,0.036480000000000005,0.031573333333333335,0.0037682179696332157,87.025166,6,0.04278820717131474,0.01037091014197445,251,-0.13568000000000002,-0.07191524324324325,0.03342062448545185,-502.636433,370,627
17,Apr 29,2026-04-29 11:24:07.049,2.0,0.035840000000000004,0.03082666666666667,0.004762161974005785,86.877346,6,0.04195952191235059,0.009891161618865501,251,-0.13184,-0.07149491891891892,0.03313981828080029,-502.269268,370,627
18,Apr 29,2026-04-29 11:24:12.036,2.0,0.036480000000000005,0.027626666666666674,0.005190185610040038,84.285736,6,0.04216350597609562,0.010121426641485083,251,-0.13568000000000002,-0.07210032432432432,0.033846098899793994,-502.593517,370,627
19,Apr 29,2026-04-29 11:24:17.019,2.0,0.03776,0.03082666666666667,0.004980773701611696,87.372065,6,0.04046278884462152,0.010041231328439502,251,-0.13312000000000002,-0.07180800000000001,0.03395303928587201,-502.409935,370,627
20,Apr 29,2026-04-29 11:24:22.002,2.0,0.0352,0.03018666666666667,0.00415589541093934,89.57386,6,0.040396494023904383,0.009719947348569551,251,-0.128,-0.0718892972972973,0.03369068147834145,-503.34096,370,627
21,Apr 29,2026-04-29 11:24:26.987,2.0,0.0352,0.028693333333333338,0.004762161974005785,87.137222,6,0.04009561752988048,0.009567616626784934,251,-0.12864,-0.07167827027027028,0.03385874917425205,-502.954721,370,627
22,Apr 29,2026-04-29 11:24:31.972,2.0,0.0352,0.03029333333333333,0.002937500070921985,87.351799,6,0.039266932270916335,0.009672214128698498,251,-0.13568000000000002,-0.07188237837837838,0.03399575530282905,-503.118038,370,627
23,Apr 29,2026-04-29 11:24:36.958,2.0,0.03456,0.028586666666666673,0.004000213327644747,87.202787,6,0.04024350597609563,0.009147157485195293,251,-0.13568000000000002,-0.07146724324324324,0.034301182601785794,-502.976179,370,627
24,Apr 29,2026-04-29 11:24:41.942,2.0,0.036480000000000005,0.028906666666666674,0.0057159799393163265,87.221861,6,0.040926852589641446,0.008949600977372305,251,-0.13312000000000002,-0.07214702702702704,0.03316410879255899,-503.58057,370,627
25,Apr 29,2026-04-29 11:24:46.926,2.0,0.035840000000000004,0.028800000000000006,0.004720406762133959,86.898804,6,0.03809147410358566,0.009427673086097477,251,-0.13248000000000001,-0.07176302702702703,0.03318844647509375,-502.957106,370,627
26,Apr 29,2026-04-29 11:24:51.912,2.0,0.033920000000000006,0.026666666666666672,0.004200012698393503,87.07881,6,0.04151840637450199,0.009078252378635398,251,-0.13248000000000001,-0.07181664864864866,0.03440987378954276,-502.541065,370,627
27,Apr 29,2026-04-29 11:24:56.898,2.0,0.031360000000000006,0.02762666666666667,0.0037627791147855955,87.274313,6,0.03997577689243029,0.009561213630811942,251,-0.13312000000000002,-0.07111437837837839,0.03292839070852372,-502.525568,370,627
28,Apr 29,2026-04-29 11:25:01.883,2.0,0.0352,0.030080000000000006,0.003665362192198747,87.242126,6,0.04112828685258964,0.009511411664594622,251,-0.12928,-0.07126486486486487,0.03325324460169195,-502.625704,370,627
29,Apr 29,2026-04-29 11:25:06.870,2.0,0.03456,0.02709333333333334,0.004519445393703376,84.569454,6,0.04190342629482073,0.008846141182094352,251,-0.13056,-0.07206745945945946,0.033947794745077454,-503.085852,370,627
30,Apr 29,2026-04-29 11:25:11.854,2.0,0.036480000000000005,0.029226666666666675,0.005833018658179201,87.347031,6,0.04048828685258964,0.00944086952845905,251,-0.13184,-0.07189794594594595,0.0329502797994017,-502.661467,370,627
31,Apr 29,2026-04-29 11:25:16.838,2.0,0.038400000000000004,0.03104,0.004592864030210345,86.93099,6,0.03838725099601594,0.009332148134955254,251,-0.1312,-0.07175610810810812,0.03392536264924207,-503.118038,370,627
32,Apr 29,2026-04-29 11:25:21.821,2.0,0.03712,0.03093333333333333,0.0051783343525371815,87.307692,6,0.03997577689243028,0.009368025261175587,251,-0.13696,-0.07155545945945946,0.03412237204794781,-503.066778,370,627
33,Apr 29,2026-04-29 11:25:26.804,2.0,0.0352,0.03114666666666667,0.0042388426093294225,87.068081,6,0.04069992031872511,0.009446412990846084,251,-0.1312,-0.07102443243243244,0.03402811067843264,-503.040552,370,627
34,Apr 29,2026-04-29 11:25:31.787,2.0,0.03264,0.029760000000000005,0.0026773120849090427,88.057518,6,0.042744860557768924,0.009082392299415279,251,-0.13056,-0.07120951351351353,0.03338696245682308,-502.628088,370,627
35,Apr 29,2026-04-29 11:25:36.775,2.0,0.03264,0.028800000000000003,0.003924405687489509,85.006952,6,0.038359203187250994,0.01042842481693902,251,-0.12992,-0.07211935135135136,0.03254710423613845,-502.210855,370,627
36,Apr 29,2026-04-29 11:25:41.762,2.0,0.033280000000000004,0.028906666666666667,0.004813492148811159,84.738731,6,0.041908525896414354,0.009751102615516191,251,-0.12992,-0.07144994594594595,0.03355836374486758,-502.399206,370,627
37,Apr 29,2026-04-29 11:25:46.745,2.0,0.038400000000000004,0.03050666666666667,0.00539526706166309,86.966753,6,0.040386294820717136,0.009515601852575222,251,-0.1312,-0.07211762162162162,0.03341364871748142,-502.614975,370,627
38,Apr 29,2026-04-29 11:25:51.728,2.0,0.036480000000000005,0.030933333333333337,0.006160865740029293,87.207556,6,0.04122517928286853,0.008722888527760125,251,-0.12992,-0.07118010810810811,0.03381604183051489,-503.81422,370,627
39,Apr 29,2026-04-29 11:25:56.715,2.0,0.033920000000000006,0.029759999999999998,0.00304924908789033,84.345341,6,0.038680478087649406,0.010293443960624551,251,-0.13376000000000002,-0.07084454054054054,0.0338151755821676,-503.11923,370,627
40,Apr 29,2026-04-29 11:26:01.703,2.0,0.038400000000000004,0.030826666666666665,0.004329668193599444,84.563494,6,0.03905274900398407,0.009088802254023847,251,-0.13824,-0.0709050810810811,0.03390838979919122,-503.591299,370,627
41,Apr 29,2026-04-29 11:26:06.691,2.0,0.03712,0.030826666666666665,0.004460146484888882,84.398985,6,0.03880796812749004,0.009073025000239994,251,-0.13568000000000002,-0.07127524324324325,0.03293155946426257,-503.44944,370,627
42,Apr 29,2026-04-29 11:26:11.674,2.0,0.0352,0.031573333333333335,0.0033541536438670585,86.735487,6,0.03896605577689243,0.009571768571213808,251,-0.13440000000000002,-0.07119221621621623,0.033051222330106045,-503.430367,370,627
43,Apr 29,2026-04-29 11:26:16.659,2.0,0.035840000000000004,0.031786666666666664,0.00442788738188616,87.019205,6,0.04078661354581673,0.00885955841371655,251,-0.13504000000000002,-0.07045708108108109,0.0333230000588218,-502.920151,370,627
44,Apr 29,2026-04-29 11:26:21.644,2.0,0.03712,0.031146666666666666,0.004277320033229529,87.225437,6,0.04098549800796813,0.009222895339913382,251,-0.13056,-0.07088951351351352,0.03337802604299599,-503.659248,370,627
45,Apr 29,2026-04-29 11:26:26.633,2.0,0.031360000000000006,0.028053333333333336,0.002374621373328109,84.716082,6,0.03977179282868526,0.010333242413342882,251,-0.12928,-0.07057643243243245,0.03384656580077604,-503.385067,370,627
46,Apr 29,2026-04-29 11:26:31.617,2.0,0.041600000000000005,0.032,0.0055499477475017735,89.575052,6,0.03957290836653387,0.009444888517477035,251,-0.13184,-0.07184951351351351,0.03307625005831032,-503.379107,370,627
47,Apr 29,2026-04-29 11:26:41.588,2.0,0.038400000000000004,0.03221333333333334,0.003544159514845046,86.563826,6,0.03968254980079681,0.01012875541577098,251,-0.1312,-0.0711956756756757,0.03310640751649019,-502.433777,370,627
48,Apr 29,2026-04-29 11:26:51.608,2.0,,,,,0,0.041832489795918366,0.010383637621321348,245,-0.13824,-0.0710745945945946,0.033951596168008455,-502.75445,370,615
49,Apr 29,2026-04-29 11:27:06.519,,,,,,6,,,191,-0.1024,-0.06388689655172414,0.027678841041654283,-503.468513,232,429
50,Apr 29,2026-04-29 11:27:16.488,2.0,0.03456,0.029226666666666668,0.0036802318767526947,86.994171,6,0.03836685258964144,0.009827726860987908,251,-0.13376000000000002,-0.07178897297297297,0.03335267067595609,-503.780842,370,627
51,Apr 29,2026-04-29 11:27:21.473,2.0,0.0352,0.03114666666666667,0.0033541536438670585,87.140799,6,0.03870342629482072,0.009605338818258615,251,-0.1312,-0.07084627027027028,0.032967910810862554,-503.286123,370,627
52,Apr 29,2026-04-29 11:27:26.461,2.0,0.03264,0.028586666666666666,0.0032297285747670303,84.233284,6,0.03996812749003984,0.00993201873133965,251,-0.13824,-0.07159005405405405,0.03410106917233323,-503.370762,370,627
53,Apr 29,2026-04-29 11:27:31.447,2.0,0.0352,0.028373333333333334,0.0046972105197304785,87.032318,6,0.04115123505976096,0.009008380435379378,251,-0.12928,-0.07083589189189189,0.03273161475112287,-502.967834,370,627
54,Apr 29,2026-04-29 11:27:36.430,2.0,0.033920000000000006,0.028586666666666673,0.004446349813798581,87.163448,6,0.03979219123505976,0.009565659056190688,251,-0.12992,-0.07087913513513514,0.03329823347622986,-503.485203,370,627
55,Apr 29,2026-04-29 11:27:41.414,2.0,0.035840000000000004,0.029653333333333337,0.00442788738188616,87.236166,6,0.04147505976095618,0.009059419556263762,251,-0.12928,-0.07041556756756757,0.03340143417116313,-502.810478,370,627
56,Apr 29,2026-04-29 11:27:46.401,2.0,0.033920000000000006,0.029013333333333335,0.0037464151754265946,84.553957,6,0.04234454183266932,0.009046467602840521,251,-0.12864,-0.07012843243243244,0.034062599573094744,-503.19314,370,627
57,Apr 29,2026-04-29 11:27:51.385,2.0,0.036480000000000005,0.028586666666666673,0.005847045977813641,86.997747,6,0.04042709163346613,0.010355268992525956,251,-0.13056,-0.07113340540540541,0.03392064007444633,-502.93684,370,627
58,Apr 29,2026-04-29 11:27:56.368,2.0,0.038400000000000004,0.030826666666666672,0.0052059453192159705,87.08477,6,0.04073816733067729,0.00944106035506014,251,-0.12992,-0.07119740540540541,0.0332663656693777,-502.579212,370,627
59,Apr 29,2026-04-29 11:28:01.352,2.0,0.0352,0.02997333333333334,0.003762779114785596,87.450743,6,0.03920573705179283,0.009686663107313143,251,-0.13184,-0.07200345945945946,0.032278385645345166,-502.501726,370,627
60,Apr 29,2026-04-29 11:28:06.338,2.0,0.03456,0.030719999999999997,0.0027749738737508863,84.379911,6,0.03942501992031874,0.009973669269611955,251,-0.12992,-0.07048475675675676,0.03366373737671317,-502.994061,370,627
61,Apr 29,2026-04-29 11:28:11.323,2.0,0.036480000000000005,0.029013333333333335,0.004783616484070046,87.099075,6,0.04008286852589642,0.009029993296710986,251,-0.13248000000000001,-0.07061794594594596,0.03340167196531292,-502.34437,370,627
62,Apr 29,2026-04-29 11:28:16.308,2.0,0.0352,0.029973333333333334,0.0036968887820255933,87.510347,6,0.04047043824701196,0.009703981420384688,251,-0.12992,-0.07079437837837839,0.033139440551603234,-503.089428,370,627
63,Apr 29,2026-04-29 11:28:21.292,2.0,0.033920000000000006,0.028053333333333336,0.005158521752078465,87.778568,6,0.042094661354581675,0.009529086849476212,251,-0.13184,-0.0713997837837838,0.0330916675739642,-503.330231,370,627
64,Apr 29,2026-04-29 11:28:26.275,2.0,0.03456,0.029333333333333333,0.0043107060519904,87.566376,6,0.04115633466135458,0.009334296637216629,251,-0.128,-0.07103827027027027,0.03311544051121711,-504.049063,370,627
65,Apr 29,2026-04-29 11:28:31.259,2.0,0.033920000000000006,0.028266666666666673,0.004460146484888884,87.513924,6,0.04040414342629482,0.009137502260647955,251,-0.1312,-0.07073210810810812,0.03324376376327103,-503.354073,370,627
66,Apr 29,2026-04-29 11:28:36.244,2.0,0.036480000000000005,0.029546666666666676,0.004881092773822956,84.460974,6,0.040090517928286856,0.009818503558622222,251,-0.13568000000000002,-0.07081340540540541,0.03301694021585458,-503.37553,370,627
67,Apr 29,2026-04-29 11:28:41.231,2.0,0.036480000000000005,0.02933333333333334,0.0040963333197710705,84.266663,6,0.04180908366533865,0.008553351457585047,251,-0.13440000000000002,-0.07107286486486487,0.034009009756472405,-503.144264,370,627
68,Apr 29,2026-04-29 11:28:46.215,2.0,0.03712,0.03061333333333334,0.005421773387616515,87.190866,6,0.03973864541832669,0.009210744495303777,251,-0.13440000000000002,-0.0713184864864865,0.033030592535277396,-503.807068,370,627
69,Apr 29,2026-04-29 11:28:51.203,2.0,0.035840000000000004,0.028800000000000003,0.003986537344613745,84.021091,6,0.039634103585657374,0.009351423607837842,251,-0.13696,-0.07106594594594595,0.03396649293136826,-503.189564,370,627
70,Apr 29,2026-04-29 11:28:56.188,2.0,0.03776,0.030720000000000008,0.006244511189837039,87.366104,6,0.04096000000000002,0.00884830957867094,251,-0.13248000000000001,-0.07055048648648649,0.03395812827859413,-502.991676,370,627
71,Apr 29,2026-04-29 11:29:01.176,2.0,0.035840000000000004,0.029546666666666666,0.004253312434640403,84.180832,6,0.04095745019920319,0.009140938413123132,251,-0.12864,-0.0713011891891892,0.032896710895496645,-502.449274,370,627
72,Apr 29,2026-04-29 11:29:06.158,2.0,0.03712,0.03178666666666667,0.005916683755843865,89.867115,6,0.0407585657370518,0.009142653506212585,251,-0.13056,-0.0707372972972973,0.03363242588224025,-503.042936,370,627
73,Apr 29,2026-04-29 11:29:11.146,2.0,0.035840000000000004,0.03168000000000001,0.003637317693026003,81.877708,6,0.040197609561752994,0.009211983188377433,251,-0.12928,-0.07035675675675676,0.03359492951595323,-502.727032,370,627
74,Apr 29,2026-04-29 11:29:16.129,2.0,0.03776,0.03146666666666667,0.004329668193599443,86.653233,6,0.03843314741035857,0.00929480323913225,251,-0.13248000000000001,-0.0711282162162162,0.03279137598233583,-503.319502,370,627
75,Apr 29,2026-04-29 11:29:21.116,2.0,0.038400000000000004,0.032639999999999995,0.00379709362539298,83.950758,6,0.0399987250996016,0.009510386993604817,251,-0.13184,-0.07066291891891892,0.03392815661822823,-502.909422,370,627
76,Apr 29,2026-04-29 11:29:26.099,2.0,0.03776,0.03232,0.003898225237207311,87.138414,6,0.03855553784860558,0.010067846920248731,251,-0.13376000000000002,-0.07134789189189189,0.03282332266835568,-502.599478,370,627
77,Apr 29,2026-04-29 11:29:31.082,2.0,0.0352,0.029973333333333334,0.003995090320213883,87.702274,6,0.04042964143426295,0.010519515781200034,251,-0.13568000000000002,-0.07085145945945946,0.033513541857540304,-502.831936,370,627
78,Apr 29,2026-04-29 11:29:36.066,2.0,0.0352,0.031360000000000006,0.003505424368033063,87.201595,6,0.04009306772908367,0.010023752019647857,251,-0.13312000000000002,-0.0703187027027027,0.03306421651103519,-502.640009,370,627
79,Apr 29,2026-04-29 11:29:41.050,2.0,0.035840000000000004,0.03050666666666667,0.0037244847518370476,87.091923,6,0.04016191235059761,0.011200744954166534,251,-0.12992,-0.07084108108108109,0.033336341830395466,-503.045321,370,627
80,Apr 29,2026-04-29 11:29:46.034,2.0,0.035840000000000004,0.028800000000000006,0.004415536207529048,87.091923,6,0.040564780876494025,0.011083741870496296,251,-0.13056,-0.07069232432432432,0.03382592971984869,-503.027439,370,627
81,Apr 29,2026-04-29 11:29:51.019,2.0,0.036480000000000005,0.030293333333333335,0.00400021332764475,87.149143,6,0.04152095617529881,0.010674246197370185,251,-0.12992,-0.07096216216216217,0.03336460418851931,-503.44944,370,627
82,Apr 29,2026-04-29 11:29:56.003,2.0,0.0352,0.02954666666666667,0.004622495718404362,87.43763,6,0.0438795219123506,0.009648839420910582,251,-0.13184,-0.07068713513513514,0.034152832224456586,-504.107475,370,627
83,Apr 29,2026-04-29 11:30:00.987,2.0,0.038400000000000004,0.029333333333333336,0.0053303458299313634,86.904764,6,0.040508685258964144,0.010587556444456003,251,-0.13440000000000002,-0.07015610810810811,0.03360705284716725,-503.635406,370,627
84,Apr 29,2026-04-29 11:30:05.972,2.0,0.035840000000000004,0.029653333333333337,0.005066385957136178,86.866617,6,0.042214501992031875,0.009574331686911422,251,-0.13632000000000002,-0.0704812972972973,0.03378263793659008,-503.317118,370,627
85,Apr 29,2026-04-29 11:30:10.955,2.0,0.035840000000000004,0.03072,0.0034583695580432125,86.820126,6,0.041872828685258975,0.009752170936080532,251,-0.1408,-0.07069751351351351,0.034197728577656884,-502.414703,370,627
86,Apr 29,2026-04-29 11:30:15.941,2.0,0.0352,0.03082666666666667,0.0037409446222400385,87.114573,6,0.040541832669322715,0.00952726318666007,251,-0.13376000000000002,-0.07112302702702702,0.03342493805584695,-502.57802,370,627
87,Apr 29,2026-04-29 11:30:20.924,2.0,0.033920000000000006,0.030186666666666667,0.0043860627750485605,86.936951,6,0.04442517928286852,0.008826702955675409,251,-0.13504000000000002,-0.07089297297297298,0.03342436850723836,-502.40159,370,627
88,Apr 29,2026-04-29 11:30:25.909,2.0,0.033280000000000004,0.029973333333333334,0.003674662796321136,87.649822,6,0.03922613545816733,0.009463673652740659,251,-0.1312,-0.07099329729729731,0.033964673221433254,-502.272844,370,627
89,Apr 29,2026-04-29 11:30:30.893,2.0,0.036480000000000005,0.029440000000000004,0.0060445281039962105,87.157488,6,0.04000127490039841,0.008969206607505902,251,-0.12928,-0.07152605405405406,0.03300279955435984,-503.153801,370,627
90,Apr 29,2026-04-29 11:30:35.878,2.0,0.03712,0.03072,0.004415536207529047,87.139606,6,0.04099569721115538,0.009152064368870678,251,-0.13440000000000002,-0.07061621621621622,0.03378746344304621,-502.400398,370,627
91,Apr 29,2026-04-29 11:30:40.861,2.0,0.03712,0.031146666666666666,0.00427732003322953,87.116957,6,0.040098167330677295,0.00983526917922882,251,-0.1312,-0.07081686486486487,0.03317961971041909,-503.402948,370,627
92,Apr 29,2026-04-29 11:30:45.845,2.0,0.03456,0.030826666666666665,0.0023045925164042916,86.834431,6,0.03928478087649403,0.010137186485992692,251,-0.13056,-0.07025470270270269,0.03332341432978169,-503.541231,370,627
93,Apr 29,2026-04-29 11:30:50.829,2.0,0.03712,0.029546666666666666,0.0047793332868368435,87.502003,6,0.03987123505976096,0.010395033567455464,251,-0.12992,-0.07009383783783785,0.033897532296616975,-503.870249,370,627
94,Apr 29,2026-04-29 11:30:55.814,2.0,0.031360000000000006,0.028906666666666674,0.002119421304664713,84.491968,6,0.03868302788844622,0.009965431952264755,251,-0.13504000000000002,-0.07071654054054055,0.03357326677072464,-504.082441,370,627
95,Apr 29,2026-04-29 11:31:00.799,2.0,0.033280000000000004,0.027946666666666672,0.00437203232680943,87.039471,6,0.04255617529880479,0.00983209494020209,251,-0.13056,-0.0702252972972973,0.03364274155991857,-503.689051,370,627
96,Apr 29,2026-04-29 11:31:05.783,2.0,0.033920000000000006,0.029440000000000008,0.0035287164805350977,87.358952,6,0.04219410358565737,0.009690936481745571,251,-0.12992,-0.07004021621621623,0.03393099491929591,-504.59981,370,627
97,Apr 29,2026-04-29 11:31:10.766,2.0,0.03456,0.028053333333333336,0.005190185610040036,87.089539,6,0.03994517928286853,0.009427520069866148,251,-0.1312,-0.07032043243243244,0.032855567970984205,-503.26705,370,627
98,Apr 29,2026-04-29 11:31:15.750,2.0,0.035840000000000004,0.03082666666666667,0.004460146484888884,87.220669,6,0.03848924302788845,0.00956752861635132,251,-0.1312,-0.07085837837837838,0.03304276003694531,-502.806902,370,627
99,Apr 29,2026-04-29 11:31:20.738,2.0,0.033280000000000004,0.027733333333333336,0.003474125309580337,84.531307,6,0.03936637450199204,0.009011120463249133,251,-0.128,-0.0697721081081081,0.03369498807775566,-502.990484,370,627
100,Apr 29,2026-04-29 11:31:25.076,2.0,0.09344000000000001,0.08128,0.010375108674129637,501.425266,6,0.0313736170212766,0.001054918965632813,47,-0.12992,-0.06976172972972974,0.03383871218779438,-502.691269,370,423
101,Apr 29,2026-04-29 11:31:30.709,2.0,0.032,0.02784,0.003049249087890328,87.621212,6,0.03880286852589642,0.009682634586652812,251,-0.12992,-0.07026508108108108,0.03320536232071225,-503.401756,370,627
102,Apr 29,2026-04-29 11:31:35.693,2.0,0.03264,0.027840000000000004,0.0035460851653619373,87.713003,6,0.04047553784860558,0.008918410935226167,251,-0.13248000000000001,-0.07039827027027028,0.032791494918733836,-502.519608,370,627
103,Apr 29,2026-04-29 11:31:40.677,2.0,0.035840000000000004,0.028906666666666674,0.005110658144179346,87.54015,6,0.03935617529880479,0.009243402907649719,251,-0.12864,-0.07008,0.03359742718243664,-502.814054,370,627
104,Apr 29,2026-04-29 11:31:45.661,2.0,0.038400000000000004,0.029226666666666668,0.005930513187462505,87.376833,6,0.040720318725099604,0.008979981998757464,251,-0.12928,-0.07038097297297298,0.03350121471930002,-503.517389,370,627
105,Apr 29,2026-04-29 11:31:50.645,2.0,0.039040000000000005,0.02986666666666667,0.005349522097035088,87.034702,6,0.03824191235059761,0.009810737440594713,251,-0.1312,-0.07005059459459459,0.0337224327671095,-503.554344,370,627
106,Apr 29,2026-04-29 11:31:55.630,2.0,0.039040000000000005,0.03317333333333334,0.005585505050276714,86.745024,6,0.040314900398406385,0.009066158232131175,251,-0.13248000000000001,-0.07083935135135136,0.03350765797858083,-502.945185,370,627
107,Apr 29,2026-04-29 11:32:00.365,2.0,0.05568000000000001,0.051626666666666675,0.002823746919726814,454.806089,6,,,0,,,,,36,42
108,Apr 29,2026-04-29 11:32:10.589,2.0,0.03712,0.031573333333333335,0.005303382568386582,86.859465,6,0.038629482071713156,0.010255806127783288,251,-0.13056,-0.07054183783783785,0.032777152973478406,-502.671003,370,627
109,Apr 29,2026-04-29 11:32:30.533,2.0,0.03712,0.03082666666666667,0.0034682252906445767,87.571144,6,0.04272956175298806,0.009415366387303864,251,-0.1312,-0.07028064864864866,0.03370637245823945,-502.753258,370,627
110,Apr 29,2026-04-29 11:32:35.515,2.0,0.03456,0.030400000000000007,0.0039191835884530846,87.175369,6,0.03879776892430279,0.010893773405133337,251,-0.12928,-0.07037751351351353,0.033669343019775214,-502.57206,370,627
111,Apr 29,2026-04-29 11:32:40.503,2.0,0.035840000000000004,0.029439999999999997,0.0037970936253929805,84.755421,6,0.04029195219123506,0.009517944177904445,251,-0.12992,-0.06981881081081082,0.03330442090321533,-502.765179,370,627
112,Apr 29,2026-04-29 11:32:45.486,2.0,0.033920000000000006,0.029226666666666668,0.0026127890589687248,86.944103,6,0.04214820717131474,0.009710707717407015,251,-0.13056,-0.06996410810810812,0.033211292303450726,-502.62928,370,627
113,Apr 29,2026-04-29 11:32:50.469,2.0,0.035840000000000004,0.029440000000000008,0.005652326954449823,87.095499,6,0.039769243027888444,0.010168238108182808,251,-0.13056,-0.06992605405405405,0.033045210421675165,-503.09062,370,627
114,Apr 29,2026-04-29 11:32:55.457,2.0,0.03456,0.029333333333333333,0.0033480422139911354,84.806681,6,0.04132972111553785,0.010520419208468471,251,-0.13312000000000002,-0.07050551351351352,0.032674329246994656,-503.17049,370,627
115,Apr 29,2026-04-29 11:33:00.440,2.0,0.033280000000000004,0.027413333333333335,0.004762161974005785,87.459087,6,0.04289529880478087,0.00983168796343531,251,-0.12736,-0.06974789189189189,0.0331438510467704,-503.22175,370,627
116,Apr 29,2026-04-29 11:33:05.427,2.0,0.035840000000000004,0.028053333333333336,0.004897847146110899,84.674358,6,0.04357609561752988,0.009664472292620054,251,-0.128,-0.06969772972972973,0.03351396594751344,-503.516197,370,627
117,Apr 29,2026-04-29 11:33:10.417,2.0,0.033920000000000006,0.026880000000000005,0.003665362192198748,84.85198,6,0.04349195219123506,0.009891221672458114,251,-0.13056,-0.06947978378378379,0.03424341712232129,-503.693819,370,627
118,Apr 29,2026-04-29 11:33:15.407,2.0,0.033280000000000004,0.02954666666666667,0.0031462146568005615,84.532499,6,0.04208191235059761,0.009895872408650332,251,-0.13696,-0.07018724324324326,0.03376474339373448,-503.302813,370,627
119,Apr 29,2026-04-29 11:33:20.390,2.0,0.036480000000000005,0.030506666666666668,0.005114663885991599,86.774826,6,0.04213800796812749,0.010005279926915408,251,-0.13376000000000002,-0.06987243243243244,0.0334751100518464,-503.922701,370,627
120,Apr 29,2026-04-29 11:33:25.374,2.0,0.035840000000000004,0.031360000000000006,0.004087992172203857,87.180138,6,0.04091410358565738,0.009848575627634037,251,-0.1376,-0.07095178378378379,0.03297817640138265,-502.820015,370,627
121,Apr 29,2026-04-29 11:33:30.357,2.0,0.035840000000000004,0.03168000000000001,0.003960767602372046,86.848736,6,0.042686215139442235,0.009248740780102441,251,-0.13504000000000002,-0.06972367567567568,0.03329876990985862,-503.064394,370,627
122,Apr 29,2026-04-29 11:33:35.342,2.0,0.03456,0.03029333333333334,0.00393829743247849,87.608099,6,0.03893290836653386,0.010203372261540283,251,-0.13056,-0.07050378378378379,0.03282200208510344,-503.08466,370,627
123,Apr 29,2026-04-29 11:33:40.326,2.0,0.03456,0.028586666666666666,0.004483046583147074,86.901188,6,0.03975649402390438,0.009807040106931557,251,-0.13440000000000002,-0.07016302702702704,0.033757446947549376,-503.504276,370,627
124,Apr 29,2026-04-29 11:33:45.315,2.0,0.03456,0.028266666666666666,0.003912209946649932,84.372759,6,0.04037099601593626,0.00971960954997597,251,-0.13376000000000002,-0.0701664864864865,0.03321906856125036,-503.213406,370,627
125,Apr 29,2026-04-29 11:33:50.298,2.0,0.035840000000000004,0.02954666666666667,0.004076285891184114,87.538958,6,0.04040159362549801,0.010417495315583255,251,-0.12864,-0.07060583783783785,0.03229661085318953,-503.313541,370,627
126,Apr 29,2026-04-29 11:33:55.283,2.0,0.03776,0.028906666666666674,0.005715979939316326,86.832047,6,0.040238406374501996,0.010690254732708621,251,-0.128,-0.07065254054054054,0.03340398649642534,-503.274202,370,627
127,Apr 29,2026-04-29 11:34:00.267,2.0,0.031360000000000006,0.027413333333333335,0.003468225290644579,87.273121,6,0.040274103585657375,0.009153092782946497,251,-0.128,-0.06994508108108108,0.033269125707360576,-503.342152,370,627
128,Apr 29,2026-04-29 11:34:05.251,2.0,0.036480000000000005,0.02986666666666667,0.004390729628053484,86.963177,6,0.03929243027888447,0.00930903724721948,251,-0.13184,-0.06966140540540541,0.033907222119197875,-502.883196,370,627
129,Apr 29,2026-04-29 11:34:10.235,2.0,0.03264,0.028266666666666673,0.003372421484136683,87.029934,6,0.041477609561753,0.00973328872801729,251,-0.13312000000000002,-0.07034464864864866,0.03400181544668251,-502.759218,370,627
130,Apr 29,2026-04-29 11:34:15.219,2.0,0.032,0.029226666666666668,0.0032800650400055583,87.502003,6,0.04203346613545817,0.008826512897959691,251,-0.13312000000000002,-0.07016821621621622,0.03353229314452502,-502.52676,370,627
131,Apr 29,2026-04-29 11:34:20.202,2.0,0.033920000000000006,0.029440000000000004,0.003458369558043213,87.059736,6,0.03932557768924303,0.009459193409849503,251,-0.13248000000000001,-0.07017686486486487,0.03361571797973892,-502.784252,370,627
